Provinces	Sex	Period	Total
30 Murcia	Both genders	1984	75.64
30 Murcia	Both genders	1983	75.16
30 Murcia	Both genders	1982	75.45
30 Murcia	Both genders	1981	74.90
30 Murcia	Both genders	1980	74.30
30 Murcia	Both genders	1979	74.49
30 Murcia	Both genders	1978	74.06
30 Murcia	Both genders	1977	73.92
30 Murcia	Both genders	1976	73.39
30 Murcia	Both genders	1975	72.95
30 Murcia	Males	2024	80.88
30 Murcia	Males	2023	80.36
30 Murcia	Males	2022	79.32
30 Murcia	Males	2021	79.60
30 Murcia	Males	2020	79.56
30 Murcia	Males	2019	80.08
30 Murcia	Males	2018	80.10
30 Murcia	Males	2017	79.78
30 Murcia	Males	2016	80.12
30 Murcia	Males	2015	79.73
30 Murcia	Males	2014	80.01
30 Murcia	Males	2013	79.76
30 Murcia	Males	2012	78.88
30 Murcia	Males	2011	78.98
30 Murcia	Males	2010	78.95
30 Murcia	Males	2009	78.22
30 Murcia	Males	2008	77.84
30 Murcia	Males	2007	77.28
30 Murcia	Males	2006	77.27
30 Murcia	Males	2005	76.63
30 Murcia	Males	2004	76.50
30 Murcia	Males	2003	76.21
30 Murcia	Males	2002	75.91
30 Murcia	Males	2001	75.63
30 Murcia	Males	2000	75.24
30 Murcia	Males	1999	74.80
30 Murcia	Males	1998	74.98
30 Murcia	Males	1997	74.80
30 Murcia	Males	1996	74.94
30 Murcia	Males	1995	74.92
30 Murcia	Males	1994	74.27
30 Murcia	Males	1993	74.26
30 Murcia	Males	1992	73.80
30 Murcia	Males	1991	73.38
30 Murcia	Males	1990	72.84
30 Murcia	Males	1989	72.75
30 Murcia	Males	1988	73.50
30 Murcia	Males	1987	73.72
30 Murcia	Males	1986	73.07
30 Murcia	Males	1985	72.76
30 Murcia	Males	1984	72.81
30 Murcia	Males	1983	72.01
30 Murcia	Males	1982	72.58
30 Murcia	Males	1981	71.82
30 Murcia	Males	1980	71.34
30 Murcia	Males	1979	71.74
30 Murcia	Males	1978	71.26
30 Murcia	Males	1977	71.25
30 Murcia	Males	1976	70.62
30 Murcia	Males	1975	70.02
30 Murcia	Females	2024	85.87
30 Murcia	Females	2023	85.28
30 Murcia	Females	2022	84.85
30 Murcia	Females	2021	84.85
30 Murcia	Females	2020	85.02
30 Murcia	Females	2019	85.17
30 Murcia	Females	2018	85.18
30 Murcia	Females	2017	85.04
30 Murcia	Females	2016	84.87
30 Murcia	Females	2015	84.69
30 Murcia	Females	2014	84.88
30 Murcia	Females	2013	84.77
30 Murcia	Females	2012	84.60
30 Murcia	Females	2011	84.44
30 Murcia	Females	2010	84.30
30 Murcia	Females	2009	83.58
30 Murcia	Females	2008	83.05
30 Murcia	Females	2007	83.41
30 Murcia	Females	2006	83.34
30 Murcia	Females	2005	82.89
30 Murcia	Females	2004	82.62
30 Murcia	Females	2003	82.05
30 Murcia	Females	2002	82.04
30 Murcia	Females	2001	82.34
30 Murcia	Females	2000	81.63
30 Murcia	Females	1999	81.06
30 Murcia	Females	1998	81.51
30 Murcia	Females	1997	81.35
30 Murcia	Females	1996	81.16
30 Murcia	Females	1995	81.14
30 Murcia	Females	1994	80.98
30 Murcia	Females	1993	80.67
30 Murcia	Females	1992	80.34
30 Murcia	Females	1991	79.59
30 Murcia	Females	1990	79.38
30 Murcia	Females	1989	79.16
30 Murcia	Females	1988	79.48
30 Murcia	Females	1987	79.57
30 Murcia	Females	1986	79.21
30 Murcia	Females	1985	78.59
30 Murcia	Females	1984	78.35
30 Murcia	Females	1983	78.28
30 Murcia	Females	1982	78.22
30 Murcia	Females	1981	77.94
30 Murcia	Females	1980	77.21
30 Murcia	Females	1979	77.14
30 Murcia	Females	1978	76.76
30 Murcia	Females	1977	76.49
30 Murcia	Females	1976	76.07
30 Murcia	Females	1975	75.80
31 Navarra	Both genders	2024	84.66
31 Navarra	Both genders	2023	84.79
31 Navarra	Both genders	2022	83.85
31 Navarra	Both genders	2021	84.26
31 Navarra	Both genders	2020	83.33
31 Navarra	Both genders	2019	84.55
31 Navarra	Both genders	2018	84.14
31 Navarra	Both genders	2017	83.80
31 Navarra	Both genders	2016	83.81
31 Navarra	Both genders	2015	83.75
31 Navarra	Both genders	2014	83.45
31 Navarra	Both genders	2013	83.49
31 Navarra	Both genders	2012	83.42
31 Navarra	Both genders	2011	83.47
31 Navarra	Both genders	2010	83.68
31 Navarra	Both genders	2009	82.90
31 Navarra	Both genders	2008	82.29
31 Navarra	Both genders	2007	82.20
31 Navarra	Both genders	2006	82.02
31 Navarra	Both genders	2005	81.62
31 Navarra	Both genders	2004	81.46
31 Navarra	Both genders	2003	80.91
31 Navarra	Both genders	2002	80.83
31 Navarra	Both genders	2001	81.01
31 Navarra	Both genders	2000	80.40
31 Navarra	Both genders	1999	80.15
31 Navarra	Both genders	1998	79.97
31 Navarra	Both genders	1997	80.06
31 Navarra	Both genders	1996	79.44
31 Navarra	Both genders	1995	79.31
31 Navarra	Both genders	1994	79.32
31 Navarra	Both genders	1993	78.92
31 Navarra	Both genders	1992	78.92
31 Navarra	Both genders	1991	78.08
31 Navarra	Both genders	1990	77.97
31 Navarra	Both genders	1989	77.72
31 Navarra	Both genders	1988	77.55
31 Navarra	Both genders	1987	77.26
31 Navarra	Both genders	1986	76.82
31 Navarra	Both genders	1985	76.45
31 Navarra	Both genders	1984	76.73
31 Navarra	Both genders	1983	75.98
31 Navarra	Both genders	1982	75.72
31 Navarra	Both genders	1981	75.74
31 Navarra	Both genders	1980	75.07
31 Navarra	Both genders	1979	75.08
31 Navarra	Both genders	1978	74.24
31 Navarra	Both genders	1977	74.44
31 Navarra	Both genders	1976	73.74
31 Navarra	Both genders	1975	72.97
31 Navarra	Males	2024	81.96
31 Navarra	Males	2023	82.27
31 Navarra	Males	2022	81.05
31 Navarra	Males	2021	81.62
31 Navarra	Males	2020	80.70
31 Navarra	Males	2019	82.10
31 Navarra	Males	2018	81.44
31 Navarra	Males	2017	81.05
31 Navarra	Males	2016	81.09
31 Navarra	Males	2015	80.94
31 Navarra	Males	2014	80.63
31 Navarra	Males	2013	80.61
31 Navarra	Males	2012	80.35
31 Navarra	Males	2011	80.81
31 Navarra	Males	2010	80.75
31 Navarra	Males	2009	79.76
31 Navarra	Males	2008	79.24
31 Navarra	Males	2007	79.00
31 Navarra	Males	2006	78.59
31 Navarra	Males	2005	78.63
31 Navarra	Males	2004	78.32
31 Navarra	Males	2003	77.69
31 Navarra	Males	2002	76.99
31 Navarra	Males	2001	77.67
31 Navarra	Males	2000	77.02
31 Navarra	Males	1999	76.71
31 Navarra	Males	1998	76.40
31 Navarra	Males	1997	76.69
31 Navarra	Males	1996	75.92
31 Navarra	Males	1995	75.81
31 Navarra	Males	1994	76.02
31 Navarra	Males	1993	75.56
31 Navarra	Males	1992	75.29
31 Navarra	Males	1991	74.70
31 Navarra	Males	1990	74.86
31 Navarra	Males	1989	74.33
31 Navarra	Males	1988	74.54
31 Navarra	Males	1987	74.17
31 Navarra	Males	1986	73.95
31 Navarra	Males	1985	72.91
31 Navarra	Males	1984	73.52
31 Navarra	Males	1983	72.64
31 Navarra	Males	1982	72.63
31 Navarra	Males	1981	72.14
31 Navarra	Males	1980	71.80
31 Navarra	Males	1979	71.92
31 Navarra	Males	1978	71.12
31 Navarra	Males	1977	71.72
31 Navarra	Males	1976	70.53
31 Navarra	Males	1975	69.96
31 Navarra	Females	2024	87.33
31 Navarra	Females	2023	87.24
31 Navarra	Females	2022	86.67
31 Navarra	Females	2021	86.87
31 Navarra	Females	2020	85.99
31 Navarra	Females	2019	86.92
31 Navarra	Females	2018	86.81
31 Navarra	Females	2017	86.53
31 Navarra	Females	2016	86.51
31 Navarra	Females	2015	86.54
31 Navarra	Females	2014	86.26
31 Navarra	Females	2013	86.35
31 Navarra	Females	2012	86.52
31 Navarra	Females	2011	86.05
31 Navarra	Females	2010	86.52
31 Navarra	Females	2009	86.02
31 Navarra	Females	2008	85.36
31 Navarra	Females	2007	85.41
31 Navarra	Females	2006	85.49
31 Navarra	Females	2005	84.58
31 Navarra	Females	2004	84.59
31 Navarra	Females	2003	84.18
31 Navarra	Females	2002	84.85
31 Navarra	Females	2001	84.39
31 Navarra	Females	2000	83.87
31 Navarra	Females	1999	83.70
31 Navarra	Females	1998	83.63
31 Navarra	Females	1997	83.49
31 Navarra	Females	1996	83.04
31 Navarra	Females	1995	82.86
31 Navarra	Females	1994	82.65
31 Navarra	Females	1993	82.32
31 Navarra	Females	1992	82.63
31 Navarra	Females	1991	81.54
31 Navarra	Females	1990	81.11
31 Navarra	Females	1989	81.19
31 Navarra	Females	1988	80.59
31 Navarra	Females	1987	80.38
31 Navarra	Females	1986	79.70
31 Navarra	Females	1985	80.15
31 Navarra	Females	1984	80.03
31 Navarra	Females	1983	79.44
31 Navarra	Females	1982	78.86
31 Navarra	Females	1981	79.48
31 Navarra	Females	1980	78.49
31 Navarra	Females	1979	78.36
31 Navarra	Females	1978	77.49
31 Navarra	Females	1977	77.21
31 Navarra	Females	1976	77.11
31 Navarra	Females	1975	76.07
32 Ourense	Both genders	2024	83.88
32 Ourense	Both genders	2023	83.51
32 Ourense	Both genders	2022	83.58
32 Ourense	Both genders	2021	83.52
32 Ourense	Both genders	2020	83.06
32 Ourense	Both genders	2019	83.57
32 Ourense	Both genders	2018	83.30
32 Ourense	Both genders	2017	83.77
32 Ourense	Both genders	2016	83.04
32 Ourense	Both genders	2015	83.20
32 Ourense	Both genders	2014	83.66
32 Ourense	Both genders	2013	82.63
32 Ourense	Both genders	2012	82.39
32 Ourense	Both genders	2011	81.90
32 Ourense	Both genders	2010	82.22
32 Ourense	Both genders	2009	82.24
32 Ourense	Both genders	2008	81.43
32 Ourense	Both genders	2007	81.46
32 Ourense	Both genders	2006	81.18
32 Ourense	Both genders	2005	81.03
32 Ourense	Both genders	2004	81.32
32 Ourense	Both genders	2003	80.50
32 Ourense	Both genders	2002	80.70
32 Ourense	Both genders	2001	80.67
32 Ourense	Both genders	2000	79.90
32 Ourense	Both genders	1999	80.06
32 Ourense	Both genders	1998	79.23
32 Ourense	Both genders	1997	79.17
32 Ourense	Both genders	1996	78.34
32 Ourense	Both genders	1995	78.58
32 Ourense	Both genders	1994	78.43
32 Ourense	Both genders	1993	78.02
32 Ourense	Both genders	1992	78.12
32 Ourense	Both genders	1991	77.96
32 Ourense	Both genders	1990	77.21
32 Ourense	Both genders	1989	77.28
32 Ourense	Both genders	1988	77.83
32 Ourense	Both genders	1987	77.13
32 Ourense	Both genders	1986	76.70
32 Ourense	Both genders	1985	76.89
32 Ourense	Both genders	1984	76.48
32 Ourense	Both genders	1983	76.68
32 Ourense	Both genders	1982	76.54
32 Ourense	Both genders	1981	76.08
32 Ourense	Both genders	1980	75.44
32 Ourense	Both genders	1979	75.02
32 Ourense	Both genders	1978	74.40
32 Ourense	Both genders	1977	74.65
32 Ourense	Both genders	1976	74.10
32 Ourense	Both genders	1975	73.47
32 Ourense	Males	2024	81.18
32 Ourense	Males	2023	80.20
32 Ourense	Males	2022	80.58
32 Ourense	Males	2021	80.43
32 Ourense	Males	2020	80.08
32 Ourense	Males	2019	80.52
32 Ourense	Males	2018	80.16
32 Ourense	Males	2017	81.07
32 Ourense	Males	2016	80.19
32 Ourense	Males	2015	79.98
32 Ourense	Males	2014	80.52
32 Ourense	Males	2013	79.58
32 Ourense	Males	2012	79.45
32 Ourense	Males	2011	78.44
32 Ourense	Males	2010	79.27
32 Ourense	Males	2009	79.01
32 Ourense	Males	2008	77.90
32 Ourense	Males	2007	78.21
32 Ourense	Males	2006	77.35
32 Ourense	Males	2005	77.48
32 Ourense	Males	2004	77.65
32 Ourense	Males	2003	76.94
32 Ourense	Males	2002	77.54
32 Ourense	Males	2001	77.60
32 Ourense	Males	2000	76.28
32 Ourense	Males	1999	76.50
32 Ourense	Males	1998	75.37
32 Ourense	Males	1997	75.38
32 Ourense	Males	1996	74.82
32 Ourense	Males	1995	75.06
32 Ourense	Males	1994	74.79
32 Ourense	Males	1993	75.00
32 Ourense	Males	1992	74.76
32 Ourense	Males	1991	74.39
32 Ourense	Males	1990	74.11
32 Ourense	Males	1989	74.26
32 Ourense	Males	1988	75.09
32 Ourense	Males	1987	74.04
32 Ourense	Males	1986	73.51
32 Ourense	Males	1985	73.66
32 Ourense	Males	1984	74.17
32 Ourense	Males	1983	73.81
32 Ourense	Males	1982	73.96
32 Ourense	Males	1981	73.58
32 Ourense	Males	1980	72.80
32 Ourense	Males	1979	72.37
32 Ourense	Males	1978	71.46
32 Ourense	Males	1977	72.01
32 Ourense	Males	1976	71.08
32 Ourense	Males	1975	71.03
32 Ourense	Females	2024	86.55
32 Ourense	Females	2023	86.90
32 Ourense	Females	2022	86.64
32 Ourense	Females	2021	86.65
32 Ourense	Females	2020	86.10
32 Ourense	Females	2019	86.66
32 Ourense	Females	2018	86.48
32 Ourense	Females	2017	86.43
32 Ourense	Females	2016	85.90
32 Ourense	Females	2015	86.45
32 Ourense	Females	2014	86.83
32 Ourense	Females	2013	85.72
32 Ourense	Females	2012	85.38
32 Ourense	Females	2011	85.50
32 Ourense	Females	2010	85.18
32 Ourense	Females	2009	85.52
32 Ourense	Females	2008	85.03
32 Ourense	Females	2007	84.75
32 Ourense	Females	2006	85.12
32 Ourense	Females	2005	84.61
32 Ourense	Females	2004	85.02
32 Ourense	Females	2003	84.12
32 Ourense	Females	2002	83.79
32 Ourense	Females	2001	83.67
32 Ourense	Females	2000	83.57
32 Ourense	Females	1999	83.63
32 Ourense	Females	1998	83.15
32 Ourense	Females	1997	83.02
32 Ourense	Females	1996	81.90
32 Ourense	Females	1995	82.12
32 Ourense	Females	1994	82.12
32 Ourense	Females	1993	81.00
32 Ourense	Females	1992	81.45
32 Ourense	Females	1991	81.55
32 Ourense	Females	1990	80.27
32 Ourense	Females	1989	80.27
32 Ourense	Females	1988	80.49
32 Ourense	Females	1987	80.19
32 Ourense	Females	1986	79.90
32 Ourense	Females	1985	80.13
32 Ourense	Females	1984	78.68
32 Ourense	Females	1983	79.48
32 Ourense	Females	1982	79.03
32 Ourense	Females	1981	78.52
32 Ourense	Females	1980	78.02
32 Ourense	Females	1979	77.62
32 Ourense	Females	1978	77.34
32 Ourense	Females	1977	77.20
32 Ourense	Females	1976	77.08
32 Ourense	Females	1975	75.87
34 Palencia	Both genders	2024	83.74
34 Palencia	Both genders	2023	84.04
34 Palencia	Both genders	2022	82.27
34 Palencia	Both genders	2021	82.48
34 Palencia	Both genders	2020	81.17
34 Palencia	Both genders	2019	83.30
34 Palencia	Both genders	2018	82.85
34 Palencia	Both genders	2017	83.16
34 Palencia	Both genders	2016	83.15
34 Palencia	Both genders	2015	83.00
34 Palencia	Both genders	2014	82.18
34 Palencia	Both genders	2013	83.18
34 Palencia	Both genders	2012	82.40
34 Palencia	Both genders	2011	82.29
34 Palencia	Both genders	2010	81.93
34 Palencia	Both genders	2009	81.32
34 Palencia	Both genders	2008	82.22
34 Palencia	Both genders	2007	80.96
34 Palencia	Both genders	2006	81.13
34 Palencia	Both genders	2005	80.74
34 Palencia	Both genders	2004	81.07
34 Palencia	Both genders	2003	80.27
34 Palencia	Both genders	2002	80.00
34 Palencia	Both genders	2001	80.06
34 Palencia	Both genders	2000	79.47
34 Palencia	Both genders	1999	78.99
34 Palencia	Both genders	1998	79.28
34 Palencia	Both genders	1997	79.28
34 Palencia	Both genders	1996	78.64
34 Palencia	Both genders	1995	79.27
34 Palencia	Both genders	1994	78.76
34 Palencia	Both genders	1993	77.53
34 Palencia	Both genders	1992	77.65
34 Palencia	Both genders	1991	77.60
34 Palencia	Both genders	1990	76.96
34 Palencia	Both genders	1989	76.86
34 Palencia	Both genders	1988	77.76
34 Palencia	Both genders	1987	76.65
34 Palencia	Both genders	1986	76.65
34 Palencia	Both genders	1985	76.12
34 Palencia	Both genders	1984	75.89
34 Palencia	Both genders	1983	76.42
34 Palencia	Both genders	1982	75.60
34 Palencia	Both genders	1981	74.50
34 Palencia	Both genders	1980	74.47
34 Palencia	Both genders	1979	73.73
34 Palencia	Both genders	1978	73.55
34 Palencia	Both genders	1977	72.90
34 Palencia	Both genders	1976	72.27
34 Palencia	Both genders	1975	71.80
34 Palencia	Males	2024	80.91
34 Palencia	Males	2023	81.02
34 Palencia	Males	2022	78.98
34 Palencia	Males	2021	79.42
34 Palencia	Males	2020	78.24
34 Palencia	Males	2019	80.08
34 Palencia	Males	2018	80.27
34 Palencia	Males	2017	79.97
34 Palencia	Males	2016	79.98
34 Palencia	Males	2015	80.02
34 Palencia	Males	2014	79.20
34 Palencia	Males	2013	80.28
34 Palencia	Males	2012	79.16
34 Palencia	Males	2011	79.21
34 Palencia	Males	2010	78.34
34 Palencia	Males	2009	77.85
34 Palencia	Males	2008	78.95
34 Palencia	Males	2007	77.27
34 Palencia	Males	2006	77.67
34 Palencia	Males	2005	76.84
34 Palencia	Males	2004	77.15
34 Palencia	Males	2003	76.76
34 Palencia	Males	2002	76.03
34 Palencia	Males	2001	76.85
34 Palencia	Males	2000	75.70
34 Palencia	Males	1999	75.32
34 Palencia	Males	1998	75.25
34 Palencia	Males	1997	75.37
34 Palencia	Males	1996	74.19
34 Palencia	Males	1995	75.80
34 Palencia	Males	1994	74.75
34 Palencia	Males	1993	73.52
34 Palencia	Males	1992	74.07
34 Palencia	Males	1991	74.21
34 Palencia	Males	1990	73.13
34 Palencia	Males	1989	73.14
34 Palencia	Males	1988	74.31
34 Palencia	Males	1987	73.50
34 Palencia	Males	1986	73.16
34 Palencia	Males	1985	72.55
34 Palencia	Males	1984	72.60
34 Palencia	Males	1983	72.98
34 Palencia	Males	1982	72.18
34 Palencia	Males	1981	71.27
34 Palencia	Males	1980	71.55
34 Palencia	Males	1979	70.71
34 Palencia	Males	1978	70.51
34 Palencia	Males	1977	70.25
34 Palencia	Males	1976	69.14
34 Palencia	Males	1975	69.33
34 Palencia	Females	2024	86.74
34 Palencia	Females	2023	87.26
34 Palencia	Females	2022	85.87
34 Palencia	Females	2021	85.82
34 Palencia	Females	2020	84.52
34 Palencia	Females	2019	86.68
34 Palencia	Females	2018	85.50
34 Palencia	Females	2017	86.52
34 Palencia	Females	2016	86.63
34 Palencia	Females	2015	86.18
34 Palencia	Females	2014	85.32
34 Palencia	Females	2013	86.17
34 Palencia	Females	2012	85.88
34 Palencia	Females	2011	85.50
34 Palencia	Females	2010	85.82
34 Palencia	Females	2009	85.00
34 Palencia	Females	2008	85.57
34 Palencia	Females	2007	84.86
34 Palencia	Females	2006	84.62
34 Palencia	Females	2005	84.88
34 Palencia	Females	2004	85.29
34 Palencia	Females	2003	83.93
34 Palencia	Females	2002	84.12
34 Palencia	Females	2001	83.32
34 Palencia	Females	2000	83.42
34 Palencia	Females	1999	82.88
34 Palencia	Females	1998	83.57
34 Palencia	Females	1997	83.35
34 Palencia	Females	1996	83.48
34 Palencia	Females	1995	82.88
34 Palencia	Females	1994	83.04
34 Palencia	Females	1993	81.77
34 Palencia	Females	1992	81.36
34 Palencia	Females	1991	81.11
34 Palencia	Females	1990	81.02
34 Palencia	Females	1989	80.85
34 Palencia	Females	1988	81.30
34 Palencia	Females	1987	79.84
34 Palencia	Females	1986	80.18
34 Palencia	Females	1985	79.84
34 Palencia	Females	1984	79.22
34 Palencia	Females	1983	79.91
34 Palencia	Females	1982	79.07
34 Palencia	Females	1981	77.80
34 Palencia	Females	1980	77.33
34 Palencia	Females	1979	76.77
34 Palencia	Females	1978	76.59
34 Palencia	Females	1977	75.51
34 Palencia	Females	1976	75.42
34 Palencia	Females	1975	74.19
35 Palmas, Las	Both genders	2024	82.68
35 Palmas, Las	Both genders	2023	82.08
35 Palmas, Las	Both genders	2022	81.56
35 Palmas, Las	Both genders	2021	81.92
35 Palmas, Las	Both genders	2020	81.90
35 Palmas, Las	Both genders	2019	82.27
35 Palmas, Las	Both genders	2018	81.69
35 Palmas, Las	Both genders	2017	81.99
35 Palmas, Las	Both genders	2016	81.85
35 Palmas, Las	Both genders	2015	81.62
35 Palmas, Las	Both genders	2014	81.74
35 Palmas, Las	Both genders	2013	81.69
35 Palmas, Las	Both genders	2012	81.25
35 Palmas, Las	Both genders	2011	81.26
35 Palmas, Las	Both genders	2010	81.28
35 Palmas, Las	Both genders	2009	80.85
35 Palmas, Las	Both genders	2008	79.34
35 Palmas, Las	Both genders	2007	79.90
35 Palmas, Las	Both genders	2006	79.45
35 Palmas, Las	Both genders	2005	78.82
35 Palmas, Las	Both genders	2004	78.62
35 Palmas, Las	Both genders	2003	78.21
35 Palmas, Las	Both genders	2002	77.87
35 Palmas, Las	Both genders	2001	77.57
35 Palmas, Las	Both genders	2000	77.00
35 Palmas, Las	Both genders	1999	76.70
35 Palmas, Las	Both genders	1998	77.08
35 Palmas, Las	Both genders	1997	77.24
35 Palmas, Las	Both genders	1996	76.95
35 Palmas, Las	Both genders	1995	77.06
35 Palmas, Las	Both genders	1994	76.61
35 Palmas, Las	Both genders	1993	75.79
35 Palmas, Las	Both genders	1992	76.20
35 Palmas, Las	Both genders	1991	75.43
35 Palmas, Las	Both genders	1990	75.31
35 Palmas, Las	Both genders	1989	74.71
35 Palmas, Las	Both genders	1988	74.57
35 Palmas, Las	Both genders	1987	74.90
35 Palmas, Las	Both genders	1986	75.36
35 Palmas, Las	Both genders	1985	74.46
35 Palmas, Las	Both genders	1984	74.95
35 Palmas, Las	Both genders	1983	74.23
35 Palmas, Las	Both genders	1982	74.13
35 Palmas, Las	Both genders	1981	74.19
35 Palmas, Las	Both genders	1980	73.71
35 Palmas, Las	Both genders	1979	72.61
35 Palmas, Las	Both genders	1978	72.40
35 Palmas, Las	Both genders	1977	72.91
35 Palmas, Las	Both genders	1976	71.83
35 Palmas, Las	Both genders	1975	72.63
35 Palmas, Las	Males	2024	80.37
35 Palmas, Las	Males	2023	79.52
35 Palmas, Las	Males	2022	79.19
35 Palmas, Las	Males	2021	79.40
35 Palmas, Las	Males	2020	79.33
35 Palmas, Las	Males	2019	79.67
35 Palmas, Las	Males	2018	79.03
35 Palmas, Las	Males	2017	79.66
35 Palmas, Las	Males	2016	79.45
35 Palmas, Las	Males	2015	79.35
35 Palmas, Las	Males	2014	79.39
35 Palmas, Las	Males	2013	79.12
35 Palmas, Las	Males	2012	78.65
35 Palmas, Las	Males	2011	78.47
35 Palmas, Las	Males	2010	78.41
35 Palmas, Las	Males	2009	77.94
35 Palmas, Las	Males	2008	76.33
35 Palmas, Las	Males	2007	76.84
35 Palmas, Las	Males	2006	76.36
35 Palmas, Las	Males	2005	75.65
35 Palmas, Las	Males	2004	75.54
35 Palmas, Las	Males	2003	74.86
35 Palmas, Las	Males	2002	74.56
35 Palmas, Las	Males	2001	74.11
35 Palmas, Las	Males	2000	73.57
35 Palmas, Las	Males	1999	73.38
35 Palmas, Las	Males	1998	73.84
35 Palmas, Las	Males	1997	73.66
35 Palmas, Las	Males	1996	73.38
35 Palmas, Las	Males	1995	73.38
35 Palmas, Las	Males	1994	73.09
35 Palmas, Las	Males	1993	72.41
35 Palmas, Las	Males	1992	72.81
35 Palmas, Las	Males	1991	71.93
35 Palmas, Las	Males	1990	71.91
35 Palmas, Las	Males	1989	71.32
35 Palmas, Las	Males	1988	71.29
35 Palmas, Las	Males	1987	71.86
35 Palmas, Las	Males	1986	72.45
35 Palmas, Las	Males	1985	71.15
35 Palmas, Las	Males	1984	71.75
35 Palmas, Las	Males	1983	71.11
35 Palmas, Las	Males	1982	71.28
35 Palmas, Las	Males	1981	71.08
35 Palmas, Las	Males	1980	70.75
35 Palmas, Las	Males	1979	69.28
35 Palmas, Las	Males	1978	69.42
35 Palmas, Las	Males	1977	70.17
35 Palmas, Las	Males	1976	69.02
